result_id,race_id,race_date,racecourse_code,racecourse_name,race_number,race_index,race_name,race_class,distance_m,rating_band,going,surface,course,prize_money_hkd,field_size,horse_id,horse_number,horse_name,brand_number,country_of_origin,hemisphere_of_origin,horse_age_at_race,horse_colour,horse_sex,sire,dam,dam_sire,career_starts_before,career_wins_before,career_seconds_before,career_thirds_before,career_top3_before,career_win_rate_before,career_top3_rate_before,prize_payout_percentage,prize_money_won_this_race,career_prize_money_before,career_prize_money_after,finishing_position,is_winner,is_top_three,jockey,trainer,actual_weight,declared_horse_weight,draw,margin,finish_time,odds,horse_profile_url,horse_profile_scraped_at,race_url
HV_20060322_R08_HK_2001_B291,HV_20060322_R08,2006-03-22,HV,Happy Valley,8,479,BOUNDARY STREET HANDICAP,Class 3,1650,80-60,GOOD,TURF,"TURF - ""C"" Course",750000,12,HK_2001_B291,8,WINNING SUNSHINE,CB291,AUS,Southern,,Bay,Gelding,Danehill,Sea Almond,Nureyev Same,5,0,1,0,1,0.0,0.2,0.0,0.0,243750.0,243750.0,8,False,False,C K Tong,C H Yip,111,1151,3,2-3/4,1:42.00,10.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B291,2026-09-04T10:26:29Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/22&racecourse=HV&RaceNo=8
HV_20060322_R08_HK_2002_C267,HV_20060322_R08,2006-03-22,HV,Happy Valley,8,479,BOUNDARY STREET HANDICAP,Class 3,1650,80-60,GOOD,TURF,"TURF - ""C"" Course",750000,12,HK_2002_C267,12,EASTKOWLOON SPIRIT,CC267,AUS,Southern,,Bay,Gelding,Danzig Connection,Amabile,Without Fear Same,2,0,0,0,0,0.0,0.0,0.0,0.0,45000.0,45000.0,9,False,False,W M Lai,B K Ng,111,1196,2,4,1:42.20,48.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C267,2026-09-04T07:07:13Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/22&racecourse=HV&RaceNo=8
HV_20060322_R08_HK_2004_E291,HV_20060322_R08,2006-03-22,HV,Happy Valley,8,479,BOUNDARY STREET HANDICAP,Class 3,1650,80-60,GOOD,TURF,"TURF - ""C"" Course",750000,12,HK_2004_E291,9,PILLOW KING,CE291,GER,Northern,,Chestnut,Gelding,Big Shuffle,Katah,Arazi Same,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,M W Leung,S Woods,114,1050,12,4-1/4,1:42.20,61.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E291,2026-09-04T07:23:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/22&racecourse=HV&RaceNo=8
HV_20060322_R08_HK_1999_V096,HV_20060322_R08,2006-03-22,HV,Happy Valley,8,479,BOUNDARY STREET HANDICAP,Class 3,1650,80-60,GOOD,TURF,"TURF - ""C"" Course",750000,12,HK_1999_V096,2,SMART HORSE,BV096,USA,Northern,,Bay,Gelding,Sheikh Albadou,Salon Prive,Private Account Same,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,H W Lai,K W Lui,121,1059,4,6-3/4,1:42.60,87.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_1999_V096,2026-09-04T10:37:50Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/22&racecourse=HV&RaceNo=8
HV_20060322_R08_HK_2002_C231,HV_20060322_R08,2006-03-22,HV,Happy Valley,8,479,BOUNDARY STREET HANDICAP,Class 3,1650,80-60,GOOD,TURF,"TURF - ""C"" Course",750000,12,HK_2002_C231,10,PROGRESSING TIMES,CC231,GB,Northern,,Bay,Gelding,Royal Applause,Mary Cornwallis,Primo Dominie Same,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,Y T Cheng,T W Leung,117,1059,9,10,1:43.20,91.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C231,2026-09-04T07:36:36Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/22&racecourse=HV&RaceNo=8
ST_20060326_R03_HK_2005_G116,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G116,4,PLEZAYRE,CG116,AUS,Southern,,Bay,Gelding,Snippets,Lezayre,Keltrice Same,4,0,1,2,3,0.0,0.75,0.56,319200.0,250800.0,570000.0,1,True,True,C Soumillon,J Moore,127,1067,10,---,1:10.30,2.2,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G116,2026-09-04T07:18:35Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G048,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G048,8,GLOBAL LEADER,CG048,NZ,Southern,,Brown,Gelding,O'Reilly,Initial Offering,Red Ransom Same,0,0,0,0,0,0.0,0.0,0.21,119700.0,0.0,119700.0,2,False,True,G Mosse,A Lee,121,1078,11,HD,1:10.30,7.6,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G048,2026-09-04T07:31:05Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G030,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G030,10,SUNRISE LINING,CG030,AUS,Southern,,Bay,Gelding,Lujain,Lean,Switch In Time Same,3,0,0,0,0,0.0,0.0,0.115,65550.0,0.0,65550.0,3,False,True,O Doleuze,B K Ng,120,1066,9,5-1/4,1:11.10,28.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G030,2026-09-04T07:27:38Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G037,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G037,2,FINGERS CROSSED,CG037,IRE,Northern,,Bay,Gelding,Desert Story,Daylight Ahead,Tenby Same,0,0,0,0,0,0.0,0.0,0.06,34200.0,0.0,34200.0,4,False,False,H K Yim,P O'Sullivan,126,1043,3,5-3/4,1:11.20,55.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G037,2026-09-04T07:21:58Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2004_E080,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E080,5,HAPPY CRUSADER,CE080,IRE,Northern,,Bay,Gelding,Cape Cross,Les Hurlants,Barathea Same,1,0,0,0,0,0.0,0.0,0.055,31350.0,0.0,31350.0,5,False,False,Y T Cheng,Y S Tsui,124,1094,1,6-1/2,1:11.30,15.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E080,2026-09-04T10:41:00Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G077,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G077,1,SPLENDID SAILS,CG077,AUS,Southern,,Bay,Gelding,Last Tycoon,Follow The Sails,Scrupules Same,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,C Brown,C Fownes,129,1096,6,8,1:11.50,5.2,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G077,2026-09-04T07:22:50Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2002_C082,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2002_C082,9,AMBITIOUS LEADER,CC082,AUS,Southern,,Chestnut,Gelding,Bluebird,Miss Margaret,Marscay Same,3,1,1,0,2,0.3333,0.6667,0.0,0.0,413700.0,413700.0,7,False,False,D Dunn,C W Chang,119,1017,7,8-1/4,1:11.50,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C082,2026-09-04T07:04:23Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2004_E202,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E202,12,DANSING FUN,CE202,NZ,Southern,,Brown,Gelding,Danasinga,Kentucky Lass,Sound Reason Same,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,K T Yeung,A T Millard,107,1051,8,8-1/4,1:11.50,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E202,2026-09-04T07:23:12Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2003_D073,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2003_D073,14,DENDRANTHEMA LOVE,CD073,FR,Northern,,Chestnut,Gelding,Barathea,Creese,Diesis Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,C K Tong,T W Leung,106,1102,5,8-1/4,1:11.60,29.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D073,2026-09-04T07:23:28Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G136,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G136,7,FLORAL FOKANZA,CG136,AUS,Southern,,Bay,Colt,Danehill,New Acquaintance,Kings Island Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,F Coetzee,A S Cruz,123,1213,13,9-1/2,1:11.80,9.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G136,2026-09-04T07:23:06Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2005_G118,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G118,3,FRAMES DEPOT,CG118,USA,Northern,,Grey,Gelding,Dumaani,Miss Cougar,Cougar II Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,K S Yu,T K Ng,125,1089,2,10-3/4,1:11.90,70.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G118,2026-09-04T07:05:20Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2004_E191,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E191,13,EXCELLENT PARTNERS,CE191,NZ,Southern,,Brown,Gelding,O'Reilly,Herbaceous,Lord Ballina Same,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,G Schofield,D J Hall,117,966,14,13,1:12.30,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E191,2026-09-04T10:20:07Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2004_E278,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E278,11,SUNRISE STRIKER,CE278,AUS,Southern,,Chestnut,Gelding,Hennessy,Comic Dame,Rory's Jester Same,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,False,False,C W Wong,C H Yip,107,1220,12,15-3/4,1:12.70,63.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E278,2026-09-04T07:05:29Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R03_HK_2004_E297,ST_20060326_R03,2006-03-26,ST,Sha Tin,3,480,CLEAR CITY HANDICAP,Class 4,1200,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E297,6,DANCING FAITH,CE297,AUS,Southern,,Bay,Gelding,Danehill Dancer,Saladancer,Seattle Dancer Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False,False,M W Leung,D Cruz,118,990,4,17-3/4,1:13.10,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E297,2026-09-04T10:47:01Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=3
ST_20060326_R04_HK_2004_E232,ST_20060326_R04,2006-03-26,ST,Sha Tin,4,481,SUPER FIT HANDICAP,Class 4,1400,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2004_E232,5,CALCANDO,CE232,NZ,Southern,,Bay,Gelding,Cape Cross,Wild Blue,Vice Regal Same,1,1,0,0,1,1.0,1.0,0.56,319200.0,319200.0,638400.0,1,True,True,D Whyte,A T Millard,127,1210,6,---,1:23.00,2.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E232,2026-09-04T07:40:54Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=4
ST_20060326_R04_HK_2005_G024,ST_20060326_R04,2006-03-26,ST,Sha Tin,4,481,SUPER FIT HANDICAP,Class 4,1400,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2005_G024,7,SKYVIEW BAR,CG024,NZ,Southern,,Brown,Gelding,Centaine,Rock The Kasbar,Straight Strike Same,1,1,0,0,1,1.0,1.0,0.21,119700.0,319200.0,438900.0,2,False,True,C Brown,A Lee,127,1143,8,4-1/2,1:23.70,3.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2005_G024,2026-09-04T07:10:25Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=4
ST_20060326_R04_HK_2003_D378,ST_20060326_R04,2006-03-26,ST,Sha Tin,4,481,SUPER FIT HANDICAP,Class 4,1400,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2003_D378,13,CLASSIC HORSE,CD378,AUS,Southern,,Brown,Gelding,Hennessy,Musical Chimes,Select Prince Same,3,0,0,0,0,0.0,0.0,0.115,65550.0,34200.0,99750.0,3,False,True,S Dye,T W Leung,115,1073,14,5,1:23.80,9.5,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D378,2026-09-04T07:10:02Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=4
ST_20060326_R04_HK_2002_C326,ST_20060326_R04,2006-03-26,ST,Sha Tin,4,481,SUPER FIT HANDICAP,Class 4,1400,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2002_C326,1,HAPPY KID,CC326,NZ,Southern,,Chestnut,Gelding,Soviet Star,La Rousset,Westminster Same,5,0,2,0,2,0.0,0.4,0.06,34200.0,356250.0,390450.0,4,False,False,W M Lai,P F Yiu,127,1147,2,6-3/4,1:24.10,24.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C326,2026-09-04T07:42:56Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=4
ST_20060326_R04_HK_2003_D162,ST_20060326_R04,2006-03-26,ST,Sha Tin,4,481,SUPER FIT HANDICAP,Class 4,1400,60-40,GOOD TO YIELDING,TURF,"TURF - ""A"" Course",570000,14,HK_2003_D162,4,SUPER FANTASY,CD162,AUS,Southern,,Chestnut,Gelding,Marscay,Chase The Chick,Kenmare Same,2,0,0,0,0,0.0,0.0,0.055,31350.0,0.0,31350.0,5,False,False,Y T Cheng,K W Lui,126,1074,12,7,1:24.10,49.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D162,2026-09-04T07:05:54Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/03/26&racecourse=ST&RaceNo=4
